3142	17646
Palmerston North|New Zealand	Wellington|New Zealand	131.2780357193124
Palu|Indonesia	Surabaya|Indonesia	1068.6735716953478
Palu|Indonesia	Ujung Pandang|Indonesia	462.89062894520686
Panama City|Panama	Paris|France	8669.772943862337
Panama City|Panama	Pereira|Colombia	621.9312354856863
Panama City|Panama	Philipsburg|Netherlands Antilles	2022.389650269992
Panama City|Panama	Port-au-prince|Haiti	1306.2238037675259
Panama City|Panama	Port-of-spain|Trinidad and Tobago	1986.3022320219743
Panama City|Panama	Porto Alegre|Brazil	5294.191569737951
Panama City|Panama	Punta Cana|Dominican Republic	1591.3206772591384
Panama City|Panama	Quito|Ecuador	1030.4721409472183
Panama City|Panama	Recife|Brazil	5288.782378888793
Panama City|Panama	Rio De Janeiro|Brazil	5300.832590935869
Panama City|Panama	Rio Negro|Colombia	543.6917590529514
Panama City|Panama	San Andres Island|Colombia	466.483489472516
Panama City|Panama	San Jose|Costa Rica	539.5730351290363
Panama City|Panama	San Juan|Puerto Rico	1781.8293356931224
Panama City|Panama	San Pedro Sula|Honduras	1168.9658538418603
Panama City|Panama	San Salvador|El Salvador	1162.3071038878004
Panama City|Panama	Santa Cruz|Bolivia	3469.4645536915505
Panama City|Panama	Santiago|Chile	4813.893557406336
Panama City|Panama	Santiago|Dominican Republic	1489.1908895588126
Panama City|Panama	Santo Domingo|Dominican Republic	1478.3568799611678
Panama City|Panama	Sao Paulo|Brazil	5091.539066121741
Panama City|Panama	Tampa|United States	2130.1366713077678
Panama City|Panama	Tegucigalpa|Honduras	1018.7177898879913
Panama City|Panama	Toronto|Canada	3852.2964067686994
Panama City|Panama	Valencia|Venezuela	1262.8916409873343
Panama City|Panama	Washington|United States	3330.952849507997
Panama City|Panama	Willemstad|Netherlands Antilles	1191.855765653727
Panama City|United States	St. Louis|United States	1023.5724809940192
Panama|Panama	Puerto Obaldia|Panama	237.59712217734207
Panama|Panama	Sinop|Turkey	11311.59865884831
Pangkal Pinang|Indonesia	Tanjung Pandan|Indonesia	191.1004483565193
Pangkalan Bun|Indonesia	Semarang|Indonesia	496.37726851728894
Pangkalan Bun|Indonesia	Solo City|Indonesia	545.0736557420059
Pangkalan Bun|Indonesia	Surabaya|Indonesia	534.819151184336
Pantelleria|Italy	Trapani|Italy	130.24615973612296
Pantelleria|Italy	Venice|Italy	967.7407728153396
Papa Westray|United Kingdom	Westray|United Kingdom	2.825761082760382
Papeete|French Polynesia	Raiatea Island|French Polynesia	218.30488933816287
Papeete|French Polynesia	Raivavae|French Polynesia	733.2792673867358
Papeete|French Polynesia	Rangiroa|French Polynesia	356.32494726537846
Papeete|French Polynesia	Rimatara|French Polynesia	657.2319492702997
Papeete|French Polynesia	Rurutu|French Polynesia	573.3945875691038
Papeete|French Polynesia	Takaroa|French Polynesia	599.347377854679
Papeete|French Polynesia	Tikehau|French Polynesia	308.25099152591105
Papeete|French Polynesia	Tokyo|Japan	9455.015631224831
Papeete|French Polynesia	Totegegie|French Polynesia	1653.6570064778862
Papeete|French Polynesia	Tubuai|French Polynesia	646.9995664582685
Paphos|Cyprus	Patras|Greece	1060.821107636346
Paphos|Cyprus	Sofia|Bulgaria	1186.052848959652
Paphos|Cyprus	Stockholm|Sweden	2914.375105599442
Paphos|Cyprus	Thessaloniki|Greece	1057.6633548170948
Paraburdoo|Australia	Perth|Australia	991.7518625575116
Paraguana|Venezuela	Willemstad|Netherlands Antilles	137.48722851403983
Pardubice|Czech Republic	St. Petersburg|Russia	1425.7904833108394
Paris|France	Pau|France	632.7486907340985
Paris|France	Perigueux|France	409.9866570649922
Paris|France	Perpignan|France	667.0916664522332
Paris|France	Philadelphia|United States	5990.708506335643
Paris|France	Philipsburg|Netherlands Antilles	6730.568069075466
Paris|France	Pisa|Italy	833.3393485867522
Paris|France	Pittsburgh|United States	6282.665092311492
Paris|France	Plaisance|Mauritius	9446.578864361563
Paris|France	Podgorica|Montenegro	1490.464883065502
Paris|France	Pointe-a-pitre|Guadeloupe	6759.807163400939
Paris|France	Pointe-noire|Congo (Brazzaville)	6060.212457349045
Paris|France	Ponta Delgada|Portugal	2563.7637431001604
Paris|France	Port-au-prince|Haiti	7360.73563809153
Paris|France	Porto|Portugal	1232.491649944221
Paris|France	Prague|Czech Republic	873.0187810517456
Paris|France	Praia, Santiago Island|Cape Verde	4474.681106559105
Paris|France	Puerto Plata|Dominican Republic	7152.342958561732
Paris|France	Punta Cana|Dominican Republic	7086.624522377344
Paris|France	Quebec|Canada	5297.923846721306
Paris|France	Quimper|France	491.315235498517
Paris|France	Rabat|Morocco	1799.388795982824
Paris|France	Rennes|France	332.7380542390901
Paris|France	Rhodos|Greece	2497.265249951235
Paris|France	Riga|Latvia	1673.9270162209264
Paris|France	Rio De Janeiro|Brazil	9194.380349706396
Paris|France	Riyadh|Saudi Arabia	4655.827233612258
Paris|France	Rodez|France	480.44614639286635
Paris|France	Rome|Italy	1089.4926713659681
Paris|France	Salt Lake City|United States	8162.153984062294
Paris|France	San Francisco|United States	8972.057313077717
Paris|France	Santiago De Cuba|Cuba	7509.622910654605
Paris|France	Santiago|Chile	11685.675236994692
Paris|France	Santiago|Spain	1086.1374237858013
Paris|France	Santo Domingo|Dominican Republic	7180.103786876
Paris|France	Sao Paulo|Brazil	9415.53150122332
Paris|France	Sao Vicente Island|Cape Verde	4363.917041549232
Paris|France	Seattle|United States	8057.998878026657
Paris|France	Seoul|South Korea	8936.414020278044
Paris|France	Setif|Algeria	1417.0015538843588
Paris|France	Sevilla|Spain	1424.9939313422958
Paris|France	Sfax|Tunisia	1726.0172715405104
Paris|France	Shanghai|China	9276.62113523093
Paris|France	Singapore|Singapore	10736.382288954657
Paris|France	Sofia|Bulgaria	1756.2071236091442
Paris|France	Southampton|United Kingdom	365.16883324904234
Paris|France	Split|Croatia	1218.092824414716
Paris|France	St. Petersburg|Russia	2135.212529966031
Paris|France	St.-denis|Reunion	9379.688952351864
Paris|France	Stavanger|Norway	1116.1970392326602
Paris|France	Stockholm|Sweden	1574.5661494947344
Paris|France	Strasbourg|France	386.62741282620465
Paris|France	Stuttgart|Germany	489.8704299747657
Paris|France	Taipei|Taiwan	9796.441206044876
Paris|France	Tanger|Morocco	1597.9212952285263
Paris|France	Tarbes|France	644.1545815099249
Paris|France	Tashkent|Uzbekistan	5139.055372369269
Paris|France	Tbilisi|Georgia	3369.977772349826
Paris|France	Tehran|Iran	4211.024461805712
Paris|France	Tel-aviv|Israel	3286.9031254248766
Paris|France	Tenerife|Spain	2849.6619643286604
Paris|France	Thessaloniki|Greece	1861.7290142639768
Paris|France	Tivat|Montenegro	1452.2391497361573
Paris|France	Tlemcen|Algeria	1557.9206209915574
Paris|France	Tokyo|Japan	9720.597486471008
Paris|France	Torino|Italy	573.6326773863594
Paris|France	Toronto|Canada	6026.463117778208
Paris|France	Toulouse|France	572.4382181250662
Paris|France	Tozeur|Tunisia	1712.7159939116832
Paris|France	Tunis|Tunisia	1466.9941783669444
Paris|France	Urgench|Uzbekistan	4509.162191951905
Paris|France	Valencia|Spain	1052.8298110407777
Paris|France	Venice|Italy	835.2303168431117
Paris|France	Vienna|Austria	1036.2285628639188
Paris|France	Vigo|Spain	1149.8107565271907
Paris|France	Villafranca|Italy	747.5498094958596
Paris|France	Vilnius|Lithuania	1675.4885557464559
Paris|France	Warsaw|Poland	1343.9681490525393
Paris|France	Washington|United States	6204.355270132457
Paris|France	Wroclaw|Poland	1048.793761180599
Paris|France	Wuhan|China	8874.743313480685
Paris|France	Yaounde|Cameroon	5113.547593069808
Paris|France	Yekaterinburg|Russia	3881.2695148624416
Paris|France	Yerevan|Armenia	3413.3639945588843
Paris|France	Zagreb|Croatia	1080.2985741900186
Paris|France	Zurich|Switzerland	476.8325583611441
Parkes|Australia	Sydney|Australia	287.2762545914184
Parma|Italy	Trapani|Italy	790.9399892637972
Parsabad|Iran	Teheran|Iran	530.3386023454509
Pasco|United States	Portland|United States	279.66406253107465
Pasco|United States	Salt Lake City|United States	838.2520540966824
Pasco|United States	San Francisco|United States	999.2212318257527
Pasco|United States	Seattle|United States	276.27366276159586
Passo Fundo|Brazil	Porto Alegre|Brazil	224.91055469519284
Passo Fundo|Brazil	Sao Paulo|Brazil	793.7430709888264
Patina|India	Ranchi|India	254.57252877129525
Pattaya|Thailand	Phuket|Thailand	587.3617400122633
Paulo Alfonso|Brazil	Salvador|Brazil	390.5494115304717
Pavlodar|Kazakhstan	Tselinograd|Kazakhstan	408.8865490267567
Pekanbaru|Indonesia	Singapore|Singapore	300.4882135456631
Pekanbaru|Indonesia	Yogyakarta|Indonesia	1355.7873455076965
Pelotas|Brazil	Porto Alegre|Brazil	221.443669307219
Penang|Malaysia	Phuket|Thailand	381.072134329566
Penang|Malaysia	Singapore|Singapore	602.9911394628184
Penang|Malaysia	Surabaya|Indonesia	1980.424537595763
Penang|Malaysia	Taipei|Taiwan	3138.621183789024
Pendleton|United States	Portland|United States	292.6060114172612
Pensacola|United States	Tampa|United States	530.6531289025093
Pensacola|United States	Washington|United States	1314.878169274738
Pentecost Island|Vanuatu	Santo|Vanuatu	100.05161042271727
Penticton|Canada	Vancouver|Canada	261.56266483643344
Peoria|United States	Punta Gorda|United States	1685.9869264532927
Peoria|United States	St. Petersburg|United States	1557.7436174355596
Pereira|Colombia	San Andres Island|Colombia	1085.9840686572265
Perm|Russia	Prague|Czech Republic	2815.358775080642
Perm|Russia	St. Petersburg|Russia	1488.0096615788282
Perth|Australia	Phuket|Thailand	4837.452586039559
Perth|Australia	Plaisance|Mauritius	5892.492058915135
Perth|Australia	Port Hedland|Australia	1314.0789114682254
Perth|Australia	Praya|Indonesia	2580.8603331329277
Perth|Australia	Ravensthorpe|Australia	447.105384413791
Perth|Australia	Singapore|Singapore	3915.0655075292934
Perth|Australia	Sydney|Australia	3280.786421106657
Perugia|Italy	Trapani|Italy	577.1275476519119
Pescara|Italy	Weeze|Germany	1187.6460241984391
Peshawar|Pakistan	Riyadh|Saudi Arabia	2597.97132717
Peshawar|Pakistan	Sharjah|United Arab Emirates	1819.9354041902316
Petersburg|United States	Wrangell|United States	49.87038016201681
Petrolina|Brazil	Recife|Brazil	636.1717566753143
Petrolina|Brazil	Salvador|Brazil	464.7772314171181
Petropavlosk|Kazakhstan	Tselinograd|Kazakhstan	444.8990266747054
Petropavlovsk|Russia	Vladivostok|Russia	2213.2503358571626
Philadelphia|United States	Philipsburg|Netherlands Antilles	2695.9483003693204
Philadelphia|United States	Phoenix|United States	3336.486118973235
Philadelphia|United States	Pittsburgh|United States	430.040355621169
Philadelphia|United States	Portland|United States	3866.797590719301
Philadelphia|United States	Providence|United States	382.7597817011489
Philadelphia|United States	Providenciales|Turks and Caicos Islands	2034.2818028759154
Philadelphia|United States	Punta Cana|Dominican Republic	2461.8232860809144
Philadelphia|United States	Quebec|Canada	830.5826140768953
Philadelphia|United States	Raleigh-durham|United States	542.8463354879283
Philadelphia|United States	Richmond|United States	319.3938856816972
Philadelphia|United States	Roanoke VA|United States	499.87120355676507
Philadelphia|United States	Rochester|United States	414.3646856402149
Philadelphia|United States	Rome|Italy	7023.968636807785
Philadelphia|United States	Salisbury|United States	172.0492790985456
Philadelphia|United States	Salt Lake City|United States	3096.212726293134
Philadelphia|United States	San Antonio|United States	2406.8869251014626
Philadelphia|United States	San Diego|United States	3810.129190495957
Philadelphia|United States	San Francisco|United States	4052.195924156022
Philadelphia|United States	San Juan|Puerto Rico	2545.594053849634
Philadelphia|United States	Santo Domingo|Dominican Republic	2446.210382386862
Philadelphia|United States	Savannah|United States	1014.9561383149064
Philadelphia|United States	Scranton|United States	168.268509983636
Philadelphia|United States	Seattle|United States	3821.8484562755416
Philadelphia|United States	St. Louis|United States	1307.4413401484267
Philadelphia|United States	St. Thomas|Virgin Islands	2592.3474828944672
Philadelphia|United States	State College Pennsylvania|United States	246.47894866655122
Philadelphia|United States	Syracuse|United States	367.72905608514054
Philadelphia|United States	Tampa|United States	1484.3662914273834
Philadelphia|United States	Tel-aviv|Israel	9277.777088722867
Philadelphia|United States	Toronto|Canada	558.5953033764542
Philadelphia|United States	Venice|Italy	6826.255554176257
Philadelphia|United States	Washington|United States	216.6499047904401
Philadelphia|United States	Watertown|United States	463.1535083665299
Philadelphia|United States	West Palm Beach|United States	1535.3802506372351
Philadelphia|United States	White Plains|United States	185.90467626216304
Philadelphia|United States	Wichita|United States	1937.0352941267108
Philadelphia|United States	Williamsport|United States	208.4194553902275
Philadelphia|United States	Wilmington|United States	666.7337181003179
Philadelphia|United States	Windsor Locks|United States	315.01607409173124
Philadelphia|United States	Zurich|Switzerland	6467.022666512179
Philipsburg|Netherlands Antilles	Pointe-a-pitre|Guadeloupe	259.24600456165547
Philipsburg|Netherlands Antilles	Port-au-prince|Haiti	972.2770566031144
Philipsburg|Netherlands Antilles	Saba|Netherlands Antilles	45.62654603566848
Philipsburg|Netherlands Antilles	San Juan|Puerto Rico	309.04302128972813
Philipsburg|Netherlands Antilles	Santo Domingo|Dominican Republic	694.8766055787328
Philipsburg|Netherlands Antilles	St. Croix Island|Virgin Islands	182.9522068581632
Philipsburg|Netherlands Antilles	St. Thomas|Virgin Islands	199.91793895523423
Philipsburg|Netherlands Antilles	The Valley|Anguilla	19.101385633302144
Philipsburg|Netherlands Antilles	Toronto|Canada	3247.2647978360383
Philipsburg|Netherlands Antilles	Tortola|British Virgin Islands	158.13819611874024
Philipsburg|Netherlands Antilles	Washington|United States	2709.4001117533426
Philipsburg|Netherlands Antilles	Willemstad|Netherlands Antilles	905.1441823230488
Phnom-penh|Cambodia	Seoul|South Korea	3601.7175851115185
Phnom-penh|Cambodia	Shanghai|China	2793.5593212353147
Phnom-penh|Cambodia	Siem-reap|Cambodia	235.82659207145628
Phnom-penh|Cambodia	Singapore|Singapore	1138.911639899541
Phnom-penh|Cambodia	Taipei|Taiwan	2290.8347395131727
Phnom-penh|Cambodia	Vientiane|Laos	757.8901708391728
Phnom-penh|Cambodia	Yangon|Burma	1112.958082070216
Phoenix|United States	Pittsburgh|United States	2916.1969216610896
Phoenix|United States	Portland|United States	1626.8711920246574
Phoenix|United States	Puerto Vallarta|Mexico	1568.7982159521696
Phoenix|United States	Raleigh-durham|United States	3039.823979275122
Phoenix|United States	Reno|United States	967.6902498253592
Phoenix|United States	Sacramento|United States	1041.1486954830057
Phoenix|United States	Salt Lake City|United States	818.6425465177969
Phoenix|United States	San Antonio|United States	1355.6267261927433
Phoenix|United States	San Diego|United States	489.1523921544756
Phoenix|United States	San Francisco|United States	1047.1880585728927
Phoenix|United States	San Jose Del Cabo|Mexico	1166.3288301442503
Phoenix|United States	San Jose|United States	999.7474682903493
Phoenix|United States	San Luis Obispo|United States	817.9436453692985
Phoenix|United States	Santa Ana|United States	543.8326156263912
Phoenix|United States	Santa Barbara|United States	731.1956020882785
Phoenix|United States	Seattle|United States	1783.7812221411493
Phoenix|United States	Show Low|United States	207.24719939956486
Phoenix|United States	Spokane|United States	1645.664694714706
Phoenix|United States	St. Louis|United States	2029.0448179214848
Phoenix|United States	Tampa|United States	2875.905042698422
Phoenix|United States	Toronto|Canada	3016.7260605773486
Phoenix|United States	Tucson|United States	177.7053630856679
Phoenix|United States	Tulsa|United States	1503.4389889413224
Phoenix|United States	Vancouver|Canada	1982.575309198164
Phoenix|United States	Washington|United States	3145.0247926037805
Phoenix|United States	Yuma|United States	257.0530606817341
Phoenix|United States	Zihuatanejo|Mexico	2053.5373488980244
Phon Savan|Laos	Vientiane|Laos	174.38456461664194
Phuket|Thailand	Seoul|South Korea	4325.04733409511
Phuket|Thailand	Shanghai|China	3537.4565280317574
Phuket|Thailand	Shenzhen|China	2315.3634120591205
Phuket|Thailand	Singapore|Singapore	981.29889684234
Phuket|Thailand	St. Petersburg|Russia	8021.0917394867265
Phuket|Thailand	Sydney|Australia	7274.822878349294
Phuket|Thailand	Udon Thani|Thailand	1140.4485217830843
Phuket|Thailand	Yekaterinburg|Russia	6314.5327581695865
Pickle Lake|Canada	Thunder Bay|Canada	348.13750880287563
Pickle Lake|Canada	Webequie|Canada	256.6523913474431
Pico|Portugal	Ponta Delgada|Portugal	256.63893585161804
Pierre|United States	Watertown|United States	254.9193527779864
Pikangikum|Canada	Poplar Hill|Canada	37.98739295404512
Pikangikum|Canada	Red Lake|Canada	84.72698464708967
Pikangikum|Canada	Sandy Lake|Canada	144.95659750496054
Pikangikum|Canada	Sioux Lookout|Canada	238.88089150254518
Pisa|Italy	Prague|Czech Republic	772.2493489666757
Pisa|Italy	Rome|Italy	258.3360795256032
Pisa|Italy	Sandefjord|Norway	1725.7509336321664
Pisa|Italy	Sevilla|Spain	1540.2933419097756
Pisa|Italy	Stockholm|Sweden	1739.7376627329952
Pisa|Italy	Tenerife|Spain	2969.0866047637937
Pisa|Italy	Thessaloniki|Greece	1095.6282582651768
Pisa|Italy	Tirana|Albania	805.0444581269674
Pisa|Italy	Trapani|Italy	666.3305116764661
Pisa|Italy	Valencia|Spain	1017.570344047826
Pisa|Italy	Warsaw|Poland	1236.3797050594505
Pisa|Italy	Weeze|Germany	936.92777588996
Pittsburgh|United States	Punta Cana|Dominican Republic	2691.617809502692
Pittsburgh|United States	Raleigh-durham|United States	528.9239900042672
Pittsburgh|United States	San Francisco|United States	3622.248142135972
Pittsburgh|United States	St. Louis|United States	890.0562200437654
Pittsburgh|United States	Tampa|United States	1409.084664498251
Pittsburgh|United States	Toronto|Canada	358.0937283575972
Pittsburgh|United States	Washington|United States	293.5712299138548
Pittsburgh|United States	Windsor Locks|United States	652.1533212079373
Plaisance|Mauritius	Rodriguez Island|Mauritius	598.191862598757
Plaisance|Mauritius	Rome|Italy	8357.77141078877
Plaisance|Mauritius	Shanghai|China	8932.015214674404
Plaisance|Mauritius	St.-denis|Reunion	232.0103764696164
Plaisance|Mauritius	St.-pierre|Reunion	254.9787458507873
Plattsburgh|United States	Sanford|United States	1895.875439305242
Plattsburgh|United States	St. Petersburg|United States	2035.641528759245
Pocatello|United States	Salt Lake City|United States	241.6425252003139
Podgorica|Montenegro	Rome|Italy	582.5846986984161
Podgorica|Montenegro	Vienna|Austria	673.7025531571517
Podgorica|Montenegro	Zurich|Switzerland	1015.8522868721503
Pohang|South Korea	Seoul|South Korea	292.4252703014363
Point Barrow|United States	St. Paul Island|United States	73.83159019556511
Point Salines|Grenada	Porlamar|Venezuela	267.11276574360244
Point Salines|Grenada	Port-of-spain|Trinidad and Tobago	164.30376660344388
Point Salines|Grenada	Toronto|Canada	3919.6781342559602
Pointe-a-pitre|Guadeloupe	Port-au-prince|Haiti	1171.335124078109
Pointe-a-pitre|Guadeloupe	San Juan|Puerto Rico	533.0060333417578
Pointe-a-pitre|Guadeloupe	Santo Domingo|Dominican Republic	897.4135186429502
Pointe-a-pitre|Guadeloupe	St. Martin|Guadeloupe	260.14721685254943
Pointe-noire|Congo (Brazzaville)	Port Gentil|Gabon	574.432580928922
Poitiers|France	Shannon|Ireland	950.420249394996
Ponta Delgada|Portugal	Porto|Portugal	1510.195290485974
Ponta Delgada|Portugal	Santa Maria (island)|Portugal	97.5698712412039
Ponta Delgada|Portugal	Sao Jorge Island|Portugal	239.92386914932788
Ponta Delgada|Portugal	Stockholm|Sweden	3914.637112172152
Ponta Delgada|Portugal	Toronto|Canada	4517.975858459249
Poplar Hill|Canada	Red Lake|Canada	120.79365825382419
Pori|Finland	Stockholm|Sweden	292.6477574922014
Porlamar|Venezuela	Port-of-spain|Trinidad and Tobago	289.71501774755103
Porlamar|Venezuela	Puerto Cabello|Venezuela	451.7333576586607
Porlamar|Venezuela	Santo Domingo|Venezuela	961.4882975999028
Porlamar|Venezuela	Valencia|Venezuela	441.81893511649986
Port Angeles|United States	Seattle|United States	111.05227971032603
Port Hardy|Canada	Vancouver|Canada	342.28271476057984
Port Macquarie|Australia	Sydney|Australia	320.9758417023268
Port Menier|Canada	Sept-iles|Canada	147.78282250460828
Port Moresby|Papua New Guinea	Singapore|Singapore	4940.245332598359
Port Moresby|Papua New Guinea	Sydney|Australia	2757.418335976868
Port Moresby|Papua New Guinea	Tabubil|Papua New Guinea	807.848978912047
Port Moresby|Papua New Guinea	Tari|Papua New Guinea	618.4771361344762
Port Moresby|Papua New Guinea	Tokua|Papua New Guinea	804.7516414257169
Port Moresby|Papua New Guinea	Tokyo|Japan	5083.34189324989
Port Moresby|Papua New Guinea	Vanimo|Papua New Guinea	996.6038058298092
Port Moresby|Papua New Guinea	Wapenamanda|Papua New Guinea	559.9310263650003
Port Moresby|Papua New Guinea	Wewak|Papua New Guinea	761.2844594651853
Port-au-prince|Haiti	Providenciales|Turks and Caicos Islands	355.5131195957764
Port-au-prince|Haiti	Santo Domingo|Dominican Republic	277.4543056916014
Port-of-spain|Trinidad and Tobago	Scarborough|Trinidad and Tobago	82.79471140320365
Port-of-spain|Trinidad and Tobago	Toronto|Canada	4083.328305132002
Port-of-spain|Trinidad and Tobago	Willemstad|Netherlands Antilles	850.4588468132681
Port-of-spain|Trinidad and Tobago	Zandery|Suriname	887.0318455515122
Port-vila|Vanuatu	Sangafa|Vanuatu	67.83623488111247
Port-vila|Vanuatu	Santo|Vanuatu	270.98364895212876
Port-vila|Vanuatu	Sydney|Australia	2486.661710513515
Port-vila|Vanuatu	Tanna|Vanuatu	217.48207407251132
Port-vila|Vanuatu	Tongoa Island|Vanuatu	93.25603089633503
Port-vila|Vanuatu	Valesdir|Vanuatu	101.68453946889235
Portland|United States	Redmond-Bend|United States	187.33585005255995
Portland|United States	Reno|United States	716.381791342705
Portland|United States	Sacramento|United States	771.8117721889857
Portland|United States	Salt Lake City|United States	1012.86442386617
Portland|United States	San Diego|United States	1504.2650550202918
Portland|United States	San Francisco|United States	887.3569822732616
Portland|United States	San Jose|United States	917.3943138196672
Portland|United States	Santa Ana|United States	1386.0660968432715
Portland|United States	Santa Barbara|United States	1264.4158291245597
Portland|United States	Santa Rosa|United States	788.2912156444705
Portland|United States	Seattle|United States	208.26281283673484
Portland|United States	Spokane|United States	448.3258991509686
Portland|United States	Tampa|United States	4017.575484808843
Portland|United States	Tokyo|Japan	7750.615872586908
Portland|United States	Tucson|United States	1804.1858579935881
Portland|United States	Vancouver|Canada	403.7393777950035
Portland|United States	Washington|United States	793.9127908001145
Porto Alegre|Brazil	Rio De Janeiro|Brazil	1123.249857269192
Porto Alegre|Brazil	Santa Maria|Brazil	245.01572656305154
Porto Alegre|Brazil	Santa Rosa|Brazil	400.49333626078277
Porto Alegre|Brazil	Santo Angelo|Brazil	348.25882758907625
Porto Alegre|Brazil	Sao Paulo|Brazil	838.6700284228481
Porto Seguro|Brazil	Rio De Janeiro|Brazil	837.7561495094736
Porto Seguro|Brazil	Salvador|Brazil	401.3422911940313
Porto Seguro|Brazil	Sao Paulo|Brazil	1125.4190500651355
Porto Velho|Brazil	Rio Branco|Brazil	457.5388447700032
Porto|Portugal	Rio De Janeiro|Brazil	7974.037221866947
Porto|Portugal	Rome|Italy	1769.7198326487296
Porto|Portugal	Sao Paulo|Brazil	8189.10543178815
Porto|Portugal	St-Etienne|France	1151.5880454076323
Porto|Portugal	Strasbourg|France	1516.0299498432132
Porto|Portugal	Tenerife|Spain	1636.0292533536615
Porto|Portugal	Toronto|Canada	5648.431497112789
Porto|Portugal	Tours|France	1016.023331194722
Porto|Portugal	Valencia|Spain	722.146208094275
Porto|Portugal	Weeze|Germany	1613.4564353612618
Porto|Portugal	Zurich|Switzerland	1531.5306619357796
Portsmouth|United States	Sanford|United States	1844.614650199954
Poso|Indonesia	Ujung Pandang|Indonesia	423.8777932513591
Powell River|Canada	Vancouver|Canada	118.85295211407636
Poza Rico|Mexico	Reynosa|Mexico	606.893036663593
Poza Rico|Mexico	Villahermosa|Mexico	567.4974997932783
Poznan|Poland	Rome|Italy	1224.5050959502344
Poznan|Poland	Rygge|Norway	860.5867686862105
Poznan|Poland	Sandefjord|Norway	857.0033034792767
Poznan|Poland	Stockholm|Sweden	708.8431320553351
Poznan|Poland	Warsaw|Poland	283.3099699141381
Prague|Czech Republic	Rhodos|Greece	1885.7268104762081
Prague|Czech Republic	Riga|Latvia	993.1008341458992
Prague|Czech Republic	Rome|Italy	937.0407772697403
Prague|Czech Republic	Rostov|Russia	1894.5113623491168
Prague|Czech Republic	Rotterdam|Netherlands	717.4173104271272
Prague|Czech Republic	Samara|Russia	2473.2744840176197
Prague|Czech Republic	Saratov|Russia	2223.04755501658
Prague|Czech Republic	Seoul|South Korea	8245.582851673122
Prague|Czech Republic	Sofia|Bulgaria	1081.3700898054185
Prague|Czech Republic	Split|Croatia	746.6876458138921
Prague|Czech Republic	St. Petersburg|Russia	1479.8761022119734
Prague|Czech Republic	Stockholm|Sweden	1088.2960672133258
Prague|Czech Republic	Strasbourg|France	511.4604030009395
Prague|Czech Republic	Tashkent|Uzbekistan	4288.398240325943
Prague|Czech Republic	Tel-aviv|Israel	2637.518265042217
Prague|Czech Republic	Tenerife|Spain	3577.08358682393
Prague|Czech Republic	Treviso|Italy	519.0158331432124
Prague|Czech Republic	Ufa|Russia	2830.8777334912843
Prague|Czech Republic	Valencia|Spain	1652.969363966609
Prague|Czech Republic	Venice|Italy	531.0308457142651
Prague|Czech Republic	Vienna|Austria	278.2298417022047
Prague|Czech Republic	Vilnius|Lithuania	901.9022760485028
Prague|Czech Republic	Warsaw|Poland	521.5846035481193
Prague|Czech Republic	Yekaterinburg|Russia	3109.7382486916404
Prague|Czech Republic	Yerevan|Armenia	2589.9718522133276
Prague|Czech Republic	Zurich|Switzerland	511.2106931031625
Praia, Santiago Island|Cape Verde	Sao Filipe, Fogo Island|Cape Verde	106.21053385773476
Praia, Santiago Island|Cape Verde	Sao Tome|Sao Tome and Principe	3695.857631092371
Praia, Santiago Island|Cape Verde	Sao Vicente Island|Cape Verde	270.37653896973217
Praya|Indonesia	Singapore|Singapore	1767.1003683165507
Praya|Indonesia	Surabaya|Indonesia	414.04436139301873
Praya|Indonesia	Ujung Pandang|Indonesia	548.0565598066909
Praya|Indonesia	Yogyakarta|Indonesia	652.8043292487944
President Prudente|Brazil	Sao Paulo|Brazil	514.8969223927701
Prestwick|United Kingdom	Reus|Spain	1653.073062649291
Prestwick|United Kingdom	Riga|Latvia	1761.6782136248244
Prestwick|United Kingdom	Rome|Italy	1970.1576492600043
Prestwick|United Kingdom	Tenerife|Spain	3204.7257165572
Prestwick|United Kingdom	Warsaw|Poland	1676.9779967055745
Prestwick|United Kingdom	Wroclaw|Poland	1502.9296185108735
Preveza|Greece	Sitia|Greece	628.3691192071896
Preveza|Greece	Vienna|Austria	1076.6250489400184
Prince George|Canada	Smithers|Canada	310.09461153089853
Prince George|Canada	Terrace|Canada	389.43378530385417
Prince George|Canada	Vancouver|Canada	523.8536259084959
Prince Pupert|Canada	Vancouver|Canada	755.4197629061908
Pristina|Serbia	Stuttgart|Germany	1142.140917336739
Pristina|Serbia	Vienna|Austria	708.2797952610466
Pristina|Serbia	Zagreb|Croatia	530.7315738361909
Pristina|Serbia	Zurich|Switzerland	1121.4533736922774
Prosserpine|Australia	Sydney|Australia	1519.5322910975572
Providence|United States	Salt Lake City|United States	3363.7224967485026
Providence|United States	San Diego|United States	4127.309314922417
Providence|United States	Tampa|United States	1833.6915169634399
Providence|United States	Washington|United States	598.5879128560787
Providenciales|Turks and Caicos Islands	Puerto Plata|Dominican Republic	285.4842222780946
Providenciales|Turks and Caicos Islands	San Juan|Puerto Rico	752.5314565230084
Providenciales|Turks and Caicos Islands	Santiago|Dominican Republic	315.30148531872095
Providenciales|Turks and Caicos Islands	Santo Domingo|Dominican Republic	460.6823946566181
Providenciales|Turks and Caicos Islands	South Caicos|Turks and Caicos Islands	81.51926092253338
Providenciales|Turks and Caicos Islands	Toronto|Canada	2531.2927907405065
